name,hostelid,city,date,reviewid,reviewtext,value,security,location,facilities,staff,atmosphere,cleanliness
Trendy Hostel,93804,Paris,2018-08-11 00:00:00,review11711841,"Firstly the bathroom had a palatable stench, it absolutely reeked of damp. One showers light was broken and not fixed during our stay so was unusable. One shower for 18 people! Plus no temperature control, just scolding hot. Secondly, a boring inhospitable atmosphere. Thirdly, absolutely ages away from the centre, good 40 minutes at least on the metro! We travelled across Europe using hostels and has to be the worst one around! Bed bugs and grim interior - not that the outside is better. ",4,2,2,2,4,2,2
Trendy Hostel,93804,Paris,2018-08-10 00:00:00,review11680285,"The hostel was so clean and the beds are so so so comfortable!!!! I loved the fact we got a bathroom for our room, it's really nice. 
The staff there were the nicest possible, Hadiga (I'm sorry if I spelled it wrong) was really nice and thoughtful!!!! 
Basically our experience there was the best we could ask for. ",8,8,6,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-08 00:00:00,review11711778,"Amazing staff!! We loved the guy on reception he was the best, made us feel so welcome when we first arrived and lifted our spirits. There were lockers in the rooms and the rooms had really good air con!! The toilets were really clean and had enough room. Breakfast was so good, unlimited toast and coffee. Would defo recommend ",10,10,8,10,10,10,10
Trendy Hostel,93804,Paris,2018-08-08 00:00:00,review11664088,"Cute hostel, funny staff. The kitchen is just a microwave and the breakfast is horrible. Just a bit jam and toast and two kinds of cereals. There was not enough cluttery for everyone, so we had to get ours out of the dishwasher. Not the best service... Metro is just 1 Minute away, but goes 15 Minutes to the city centre. Overall we were happy with our stay, it was pretty relaxed :)",8,8,6,8,10,8,8
Trendy Hostel,93804,Paris,2018-08-06 00:00:00,review11685439,"Only stayed here one night, it was serviceable but I think you can find hostels in better locations with competitive pricing points.
The atmosphere was nice enough, the rooms were quite spacious and fairly clean, but a little bit hot (I'll concede that the weather was very hot when I stayed).
Security is questionable - I didn't need a swipe card to enter my room.",6,4,6,6,8,6,6
Trendy Hostel,93804,Paris,2018-08-06 00:00:00,review11653817,"I spent three nights there and I am happy with the service in general. The place is well located, metro is 5min away and there are several supermarkets and places to eat very cheap. 
The hostel has a happy environment and it is quite easy to interact with people and to make connections to hangout or just enjoy there. I fully recommend it.",8,10,8,10,8,10,8
Trendy Hostel,93804,Paris,2018-08-03 00:00:00,review11639822,"Super clean and spacious bunks, staff very friendly! Although a bit far from city centre.",10,8,4,10,10,8,10
Trendy Hostel,93804,Paris,2018-08-01 00:00:00,review11638063,The beds were nice and it was clean enough but what a weird vibe. The staff gave off a weird vibe and a lot of the people staying there were super odd. I also had a credit card emergency and they wouldn't let me use their phone to call about it. They also didn't have a printer to help us print museum tickets. When I checked in they couldn't give me change so I offered just to get a breakfast chip instead and found out later that I should have gotten it for free anyways. Unimpressed. ,6,8,6,6,4,2,8
Trendy Hostel,93804,Paris,2018-07-29 00:00:00,review11619413,Staff was not very friendly.  The hostel is in a bad area.  Refused to turn on Air conditioning unless it was midnight.  Not sure the bathroom was ever cleaned in my time there. ,6,4,2,2,2,2,2
Trendy Hostel,93804,Paris,2018-07-28 00:00:00,review11679490,Really good staff and atmosphere! Thank you guysss,10,8,6,10,10,8,10
Trendy Hostel,93804,Paris,2018-07-28 00:00:00,review11633089,"When I arrived to this hostel, the card reader was broken so I was forced to find an ATM and pull out cash. All the lockers in the room were filled or locked so I was unable to use them. I had to be moved rooms because my bed had bedbugs and was not given any discount because of the bedbugs or the room was larger than the smaller one I had paid for. One of the showers available only produced boiling hot water and you had to hold the shower head because the latch head holder was broken.",4,6,4,4,6,6,4
Trendy Hostel,93804,Paris,2018-07-28 00:00:00,review11609968,"Exactly what it looks like in picture, every chill environment. And the staff is really helpful. Would totally recommend this place.",8,8,8,10,10,10,8
Trendy Hostel,93804,Paris,2018-07-27 00:00:00,review11648373,Awesome time here met so many cool people few minute walk to the metro station felt like there were a bunch of people living there which was awkward but they were cool guys also,10,8,8,10,10,10,10
Trendy Hostel,93804,Paris,2018-07-26 00:00:00,review11600890,I mean they had Netflix in the common room which was cool but the ac didn't work at all. We were in a 14 bed dorm and the room was at least 10 degrees warmer than it was outside. We were in a female dorm and the male staff would come in at weird hours. We booked it for two nights and only stayed one because of how horrible it was. Please don't stay here until they fix it up! ,6,6,6,6,4,4,4
Trendy Hostel,93804,Paris,2018-07-26 00:00:00,review11600371,"Hadiga was an absolute legend and made our stay really great! We throughly enjoyed our stay, and getting into the centre of Paris was super easy. I think because of the insanely hot weather, the dorm was pretty stuffy...but only on one night. Would highly recommend!! ",8,8,8,10,10,10,8
Trendy Hostel,93804,Paris,2018-07-22 00:00:00,review11644377,"-Man who checked us in was welcoming and funny
-Got free breakfast tokens for a breakfast of toast, cereal, tea, coffee, juice
-Rooms are quite cramped and beds squeak but electric sockets on every bed and privacy walls up around top end of beds
-Bathrooms clean but was an issue where lights would turn off whilst in the shower and water didn't stay on for long
-Far out of Paris centre but a very easy metro link just down the road. Area is dodgy at night. Me and my girlfriend got harassed. ",8,8,4,6,8,8,8
Trendy Hostel,93804,Paris,2018-07-22 00:00:00,review11583214,Had a pretty good stay here! It wasn't the best location but the metro was a block away so it worked out in the end. The beds were comfortable and had screens so it felt more private. The door into the room needed a key and they had little lockers to put valuables in. I had to leave my big bags in the open though and we were in a room of 18 so I was a little worried. The bathroom smelled kinda bad but it wasn't horrible and the showers were either too hot or cold. Overall I had a decent stay tho,8,8,6,8,8,6,8
Trendy Hostel,93804,Paris,2018-07-21 00:00:00,review11635647,"Had a really nice experience at this hostel, everyone there was very friendly and there was an excelent atmosphere. It is kind of far away from the center but there is a metro stop near by which makes it easy to get around. I would stay there again if I am in the area! ",10,10,6,10,10,10,10
Trendy Hostel,93804,Paris,2018-07-21 00:00:00,review11625070,"The hostel was great for what it was. Right next to a metro stop that took you straight into Paris, and a 15 minute walk from a huge Asian neighborhood that was very interesting to explore. The hostel itself is not walkable from the city, but you can do it if you have an hour or so to spare. It felt secure, the staff were helpful And nice.  My only issues: 
The bathroom in my bedroom absolutely reeked. It wasn't dirty but the stench was almost unbearable. 
The showers were very small. 
",10,8,8,4,8,8,6
Trendy Hostel,93804,Paris,2018-07-20 00:00:00,review11589550,"The staff were amazing! The guy that checked me in (don't remember his name but it started with an H) was super welcoming and the guy who was there when I first arrived was extremely kind. They even let me shower before my check in time. The breakfast was good, very simple but for the cheap price it was worth it. It's far from the city but it's a super easy train ride so don't let that turn you away! The beds were great too and the other guests were very friendly! ",10,8,10,8,10,8,10
Trendy Hostel,93804,Paris,2018-07-18 00:00:00,review11569004,"There is no kitchen, just a fridge and some cutlery. There was no atmosphere when I was there and nowhere to go if there was.

Could find something in a better location of the city.",6,8,4,6,6,4,8
Trendy Hostel,93804,Paris,2018-07-18 00:00:00,review11563788,the staff were really good the bloke who checked me in upgraded me to the female dorm without any extra cost which was really nice ,8,6,6,6,8,6,8
Trendy Hostel,93804,Paris,2018-07-17 00:00:00,review11556785,"I had a brief stay – booked in for 1 night, checked in late & checked out super early to catch a flight out of Orly. Hostel seems cozy & there was a good atmosphere/vibe that was really conducive to meeting people. The staff were friendly and helpful. My only complaint would be that it's a bit far out of the City Centre, about 40mins to 1hr on the metro. But, it's only a 2 min walk from the Metro Station. Area is quiet at night though, not sure if I would feel safe walking alone at night.",10,8,4,8,10,10,10
Trendy Hostel,93804,Paris,2018-07-13 00:00:00,review11589303,"great staff, made lots of friends, great hostel overall!",10,10,10,10,10,10,10
